EXPIRE_DATE,rows,first_quote,last_quote,file
2020-01-31,2159,2019-08-01,2019-08-30,spx_eod_201908.txt
2020-02-21,829,2019-08-19,2019-08-30,spx_eod_201908.txt
2020-03-20,2222,2019-08-01,2019-08-30,spx_eod_201908.txt
2020-03-31,2002,2019-08-01,2019-08-30,spx_eod_201908.txt
2020-06-19,2222,2019-08-01,2019-08-30,spx_eod_201908.txt
2020-06-30,2002,2019-08-01,2019-08-30,spx_eod_201908.txt
2020-09-18,2200,2019-08-01,2019-08-30,spx_eod_201908.txt
2020-12-18,2552,2019-08-01,2019-08-30,spx_eod_201908.txt
2021-06-18,2046,2019-08-01,2019-08-30,spx_eod_201908.txt
2021-12-17,2266,2019-08-01,2019-08-30,spx_eod_201908.txt
2019-09-03,150,2019-09-03,2019-09-03,spx_eod_201909.txt
2019-09-04,322,2019-09-03,2019-09-04,spx_eod_201909.txt
2019-09-06,654,2019-09-03,2019-09-06,spx_eod_201909.txt
2019-09-09,558,2019-09-03,2019-09-09,spx_eod_201909.txt
2019-09-11,848,2019-09-03,2019-09-11,spx_eod_201909.txt
2019-09-13,1668,2019-09-03,2019-09-13,spx_eod_201909.txt
2019-09-16,1365,2019-09-03,2019-09-16,spx_eod_201909.txt
2019-09-18,1621,2019-09-03,2019-09-18,spx_eod_201909.txt
2019-09-20,3848,2019-09-03,2019-09-20,spx_eod_201909.txt
2019-09-23,1992,2019-09-03,2019-09-23,spx_eod_201909.txt
2019-09-25,2296,2019-09-03,2019-09-25,spx_eod_201909.txt
2019-09-27,3808,2019-09-03,2019-09-27,spx_eod_201909.txt
2019-09-30,4636,2019-09-03,2019-09-30,spx_eod_201909.txt
2019-10-02,2655,2019-09-03,2019-09-30,spx_eod_201909.txt
2019-10-04,3933,2019-09-03,2019-09-30,spx_eod_201909.txt
2019-10-07,2614,2019-09-03,2019-09-30,spx_eod_201909.txt
2019-10-09,2439,2019-09-03,2019-09-30,spx_eod_201909.txt
2019-10-11,3872,2019-09-03,2019-09-30,spx_eod_201909.txt
2019-10-14,2223,2019-09-06,2019-09-30,spx_eod_201909.txt
2019-10-16,1798,2019-09-10,2019-09-30,spx_eod_201909.txt
2019-10-18,5073,2019-09-03,2019-09-30,spx_eod_201909.txt
2019-10-21,1353,2019-09-13,2019-09-30,spx_eod_201909.txt
2019-10-23,1133,2019-09-17,2019-09-30,spx_eod_201909.txt
2019-10-25,3414,2019-09-03,2019-09-30,spx_eod_201909.txt
2019-10-28,794,2019-09-20,2019-09-30,spx_eod_201909.txt
2019-10-30,550,2019-09-24,2019-09-30,spx_eod_201909.txt
2019-10-31,3468,2019-09-03,2019-09-30,spx_eod_201909.txt
2019-11-01,2899,2019-09-06,2019-09-30,spx_eod_201909.txt
2019-11-04,220,2019-09-27,2019-09-30,spx_eod_201909.txt
2019-11-08,2048,2019-09-12,2019-09-30,spx_eod_201909.txt
2019-11-15,5073,2019-09-03,2019-09-30,spx_eod_201909.txt
2019-11-22,453,2019-09-26,2019-09-30,spx_eod_201909.txt
2019-11-29,3349,2019-09-03,2019-09-30,spx_eod_201909.txt
2019-12-20,5399,2019-09-03,2019-09-30,spx_eod_201909.txt
2019-12-31,4218,2019-09-03,2019-09-30,spx_eod_201909.txt
2020-01-17,2897,2019-09-03,2019-09-30,spx_eod_201909.txt
2020-01-31,1919,2019-09-03,2019-09-30,spx_eod_201909.txt
2020-02-21,1652,2019-09-03,2019-09-30,spx_eod_201909.txt
2020-02-28,1833,2019-09-03,2019-09-30,spx_eod_201909.txt
2020-03-20,1919,2019-09-03,2019-09-30,spx_eod_201909.txt
2020-03-31,1729,2019-09-03,2019-09-30,spx_eod_201909.txt
2020-06-19,1919,2019-09-03,2019-09-30,spx_eod_201909.txt
2020-06-30,1729,2019-09-03,2019-09-30,spx_eod_201909.txt
2020-09-18,1900,2019-09-03,2019-09-30,spx_eod_201909.txt
2020-09-30,540,2019-09-23,2019-09-30,spx_eod_201909.txt
2020-10-16,106,2019-09-27,2019-09-30,spx_eod_201909.txt
2020-11-20,106,2019-09-27,2019-09-30,spx_eod_201909.txt
2020-12-18,2204,2019-09-03,2019-09-30,spx_eod_201909.txt
2021-06-18,1767,2019-09-03,2019-09-30,spx_eod_201909.txt
2021-12-17,1957,2019-09-03,2019-09-30,spx_eod_201909.txt
2019-10-02,294,2019-10-01,2019-10-02,spx_eod_201910.txt
2019-10-04,828,2019-10-01,2019-10-04,spx_eod_201910.txt
2019-10-07,730,2019-10-01,2019-10-07,spx_eod_201910.txt
2019-10-09,1015,2019-10-01,2019-10-09,spx_eod_201910.txt
2019-10-11,1908,2019-10-01,2019-10-11,spx_eod_201910.txt
2019-10-14,1450,2019-10-01,2019-10-14,spx_eod_201910.txt
2019-10-16,1695,2019-10-01,2019-10-16,spx_eod_201910.txt
2019-10-18,3738,2019-10-01,2019-10-18,spx_eod_201910.txt
2019-10-21,2121,2019-10-01,2019-10-21,spx_eod_201910.txt
2019-10-23,2170,2019-10-01,2019-10-23,spx_eod_201910.txt
2019-10-25,3839,2019-10-01,2019-10-25,spx_eod_201910.txt
2019-10-28,2791,2019-10-01,2019-10-28,spx_eod_201910.txt
2019-10-30,2844,2019-10-01,2019-10-30,spx_eod_201910.txt
2019-10-31,4278,2019-10-01,2019-10-31,spx_eod_201910.txt
2019-11-01,4792,2019-10-01,2019-10-31,spx_eod_201910.txt
2019-11-04,2914,2019-10-01,2019-10-31,spx_eod_201910.txt
2019-11-06,2949,2019-10-01,2019-10-31,spx_eod_201910.txt
2019-11-08,4786,2019-10-01,2019-10-31,spx_eod_201910.txt
2019-11-11,2560,2019-10-04,2019-10-31,spx_eod_201910.txt
2019-11-13,2225,2019-10-08,2019-10-31,spx_eod_201910.txt
2019-11-15,6153,2019-10-01,2019-10-31,spx_eod_201910.txt
2019-11-18,1844,2019-10-11,2019-10-31,spx_eod_201910.txt
2019-11-20,1533,2019-10-15,2019-10-31,spx_eod_201910.txt
2019-11-22,4022,2019-10-01,2019-10-31,spx_eod_201910.txt
2019-11-25,1124,2019-10-18,2019-10-31,spx_eod_201910.txt
2019-11-27,930,2019-10-22,2019-10-31,spx_eod_201910.txt
2019-11-29,4303,2019-10-01,2019-10-31,spx_eod_201910.txt
2019-12-02,576,2019-10-25,2019-10-31,spx_eod_201910.txt
2019-12-04,334,2019-10-29,2019-10-31,spx_eod_201910.txt
2019-12-06,3405,2019-10-03,2019-10-31,spx_eod_201910.txt
2019-12-13,2713,2019-10-10,2019-10-31,spx_eod_201910.txt
2019-12-20,6631,2019-10-01,2019-10-31,spx_eod_201910.txt
2019-12-27,958,2019-10-24,2019-10-31,spx_eod_201910.txt
2019-12-31,5119,2019-10-01,2019-10-31,spx_eod_201910.txt
2020-01-03,155,2019-10-31,2019-10-31,spx_eod_201910.txt
2020-01-17,6125,2019-10-01,2019-10-31,spx_eod_201910.txt
2020-01-31,2336,2019-10-01,2019-10-31,spx_eod_201910.txt
2020-02-21,3346,2019-10-01,2019-10-31,spx_eod_201910.txt
2020-02-28,2295,2019-10-01,2019-10-31,spx_eod_201910.txt
2020-03-06,105,2019-10-31,2019-10-31,spx_eod_201910.txt
2020-03-20,2323,2019-10-01,2019-10-31,spx_eod_201910.txt
2020-03-31,4887,2019-10-01,2019-10-31,spx_eod_201910.txt
2020-04-17,2234,2019-10-21,2019-10-31,spx_eod_201910.txt
2020-06-19,2343,2019-10-01,2019-10-31,spx_eod_201910.txt
2020-06-30,2093,2019-10-01,2019-10-31,spx_eod_201910.txt
2020-09-18,2344,2019-10-01,2019-10-31,spx_eod_201910.txt
2020-09-30,2078,2019-10-01,2019-10-31,spx_eod_201910.txt
2020-10-16,1391,2019-10-01,2019-10-31,spx_eod_201910.txt
2020-11-20,1391,2019-10-01,2019-10-31,spx_eod_201910.txt
2020-12-18,2671,2019-10-01,2019-10-31,spx_eod_201910.txt
2021-06-18,2142,2019-10-01,2019-10-31,spx_eod_201910.txt
2021-12-17,2372,2019-10-01,2019-10-31,spx_eod_201910.txt
2019-11-01,220,2019-11-01,2019-11-01,spx_eod_201911.txt
2019-11-04,305,2019-11-01,2019-11-04,spx_eod_201911.txt
2019-11-06,625,2019-11-01,2019-11-06,spx_eod_201911.txt
2019-11-08,1383,2019-11-01,2019-11-08,spx_eod_201911.txt
2019-11-11,1095,2019-11-01,2019-11-11,spx_eod_201911.txt
2019-11-13,1404,2019-11-01,2019-11-13,spx_eod_201911.txt
2019-11-15,3056,2019-11-01,2019-11-15,spx_eod_201911.txt
2019-11-18,1826,2019-11-01,2019-11-18,spx_eod_201911.txt
2019-11-20,2134,2019-11-01,2019-11-20,spx_eod_201911.txt
2019-11-22,3334,2019-11-01,2019-11-22,spx_eod_201911.txt
2019-11-25,2456,2019-11-01,2019-11-25,spx_eod_201911.txt
2019-11-27,2772,2019-11-01,2019-11-27,spx_eod_201911.txt
2019-11-29,4201,2019-11-01,2019-11-29,spx_eod_201911.txt
2019-12-02,2822,2019-11-01,2019-11-29,spx_eod_201911.txt
2019-12-04,2636,2019-11-01,2019-11-29,spx_eod_201911.txt
2019-12-06,4157,2019-11-01,2019-11-29,spx_eod_201911.txt
2019-12-09,2647,2019-11-01,2019-11-29,spx_eod_201911.txt
2019-12-11,2288,2019-11-05,2019-11-29,spx_eod_201911.txt
2019-12-13,4110,2019-11-01,2019-11-29,spx_eod_201911.txt
2019-12-16,1866,2019-11-08,2019-11-29,spx_eod_201911.txt
2019-12-18,1585,2019-11-12,2019-11-29,spx_eod_201911.txt
2019-12-20,6126,2019-11-01,2019-11-29,spx_eod_201911.txt
2019-12-23,1197,2019-11-15,2019-11-29,spx_eod_201911.txt
2019-12-24,946,2019-11-19,2019-11-29,spx_eod_201911.txt
2019-12-27,3760,2019-11-01,2019-11-29,spx_eod_201911.txt
2019-12-30,591,2019-11-22,2019-11-29,spx_eod_201911.txt
2019-12-31,4770,2019-11-01,2019-11-29,spx_eod_201911.txt
2020-01-03,3435,2019-11-01,2019-11-29,spx_eod_201911.txt
2020-01-06,118,2019-11-29,2019-11-29,spx_eod_201911.txt
2020-01-10,2619,2019-11-07,2019-11-29,spx_eod_201911.txt
2020-01-17,5686,2019-11-01,2019-11-29,spx_eod_201911.txt
2020-01-24,979,2019-11-21,2019-11-29,spx_eod_201911.txt
2020-01-31,3546,2019-11-01,2019-11-29,spx_eod_201911.txt
2020-02-21,5404,2019-11-01,2019-11-29,spx_eod_201911.txt
2020-02-28,2219,2019-11-01,2019-11-29,spx_eod_201911.txt
2020-03-06,2100,2019-11-01,2019-11-29,spx_eod_201911.txt
2020-03-20,3593,2019-11-01,2019-11-29,spx_eod_201911.txt
2020-03-31,4661,2019-11-01,2019-11-29,spx_eod_201911.txt
2020-04-17,5036,2019-11-01,2019-11-29,spx_eod_201911.txt
2020-04-30,2057,2019-11-01,2019-11-29,spx_eod_201911.txt
2020-05-15,2314,2019-11-18,2019-11-29,spx_eod_201911.txt
2020-06-19,2098,2019-11-01,2019-11-29,spx_eod_201911.txt
2020-06-30,1856,2019-11-01,2019-11-29,spx_eod_201911.txt
2020-09-18,2103,2019-11-01,2019-11-29,spx_eod_201911.txt
2020-09-30,1856,2019-11-01,2019-11-29,spx_eod_201911.txt
2020-10-16,1500,2019-11-01,2019-11-29,spx_eod_201911.txt
2020-11-20,1500,2019-11-01,2019-11-29,spx_eod_201911.txt
2020-12-18,2387,2019-11-01,2019-11-29,spx_eod_201911.txt
2021-01-15,377,2019-11-25,2019-11-29,spx_eod_201911.txt
2021-06-18,1927,2019-11-01,2019-11-29,spx_eod_201911.txt
2021-12-17,2263,2019-11-01,2019-11-29,spx_eod_201911.txt
2019-12-02,158,2019-12-02,2019-12-02,spx_eod_201912.txt
2019-12-04,459,2019-12-02,2019-12-04,spx_eod_201912.txt
2019-12-06,1090,2019-12-02,2019-12-06,spx_eod_201912.txt
2019-12-09,924,2019-12-02,2019-12-09,spx_eod_201912.txt
2019-12-11,1224,2019-12-02,2019-12-11,spx_eod_201912.txt
2019-12-13,2170,2019-12-02,2019-12-13,spx_eod_201912.txt
2019-12-16,1655,2019-12-02,2019-12-16,spx_eod_201912.txt
2019-12-18,1973,2019-12-02,2019-12-18,spx_eod_201912.txt
2019-12-20,4755,2019-12-02,2019-12-20,spx_eod_201912.txt
2019-12-23,2246,2019-12-02,2019-12-23,spx_eod_201912.txt
2019-12-24,2395,2019-12-02,2019-12-24,spx_eod_201912.txt
2019-12-27,4100,2019-12-02,2019-12-27,spx_eod_201912.txt
2019-12-30,2894,2019-12-02,2019-12-30,spx_eod_201912.txt
2019-12-31,5387,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-01-03,4393,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-01-06,2909,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-01-08,2889,2019-12-03,2019-12-31,spx_eod_201912.txt
2020-01-10,4052,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-01-13,2253,2019-12-06,2019-12-31,spx_eod_201912.txt
2020-01-15,2072,2019-12-10,2019-12-31,spx_eod_201912.txt
2020-01-17,6321,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-01-21,1532,2019-12-13,2019-12-31,spx_eod_201912.txt
2020-01-22,1287,2019-12-17,2019-12-31,spx_eod_201912.txt
2020-01-24,3971,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-01-27,852,2019-12-20,2019-12-31,spx_eod_201912.txt
2020-01-29,597,2019-12-24,2019-12-31,spx_eod_201912.txt
2020-01-31,4170,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-02-03,359,2019-12-27,2019-12-31,spx_eod_201912.txt
2020-02-05,119,2019-12-31,2019-12-31,spx_eod_201912.txt
2020-02-07,3190,2019-12-05,2019-12-31,spx_eod_201912.txt
2020-02-14,2264,2019-12-12,2019-12-31,spx_eod_201912.txt
2020-02-21,6050,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-02-28,3923,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-03-06,2503,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-03-20,6015,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-03-31,5228,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-04-17,5571,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-04-30,2378,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-05-15,5452,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-05-29,2126,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-06-19,2267,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-06-30,2002,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-09-18,2257,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-09-30,2002,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-10-16,1632,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-11-20,1632,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-12-18,2592,2019-12-02,2019-12-31,spx_eod_201912.txt
2020-12-31,585,2019-12-23,2019-12-31,spx_eod_201912.txt
2021-01-15,2025,2019-12-02,2019-12-31,spx_eod_201912.txt
2021-03-19,1064,2019-12-16,2019-12-31,spx_eod_201912.txt
2021-06-18,2109,2019-12-02,2019-12-31,spx_eod_201912.txt
2021-12-17,2487,2019-12-02,2019-12-31,spx_eod_201912.txt
2022-12-16,585,2019-12-23,2019-12-31,spx_eod_201912.txt
2020-01-03,438,2020-01-02,2020-01-03,spx_eod_202001.txt
2020-01-06,487,2020-01-02,2020-01-06,spx_eod_202001.txt
2020-01-08,841,2020-01-02,2020-01-08,spx_eod_202001.txt
2020-01-10,1497,2020-01-02,2020-01-10,spx_eod_202001.txt
2020-01-13,1266,2020-01-02,2020-01-13,spx_eod_202001.txt
2020-01-15,1624,2020-01-02,2020-01-15,spx_eod_202001.txt
2020-01-17,3808,2020-01-02,2020-01-17,spx_eod_202001.txt
2020-01-21,2082,2020-01-02,2020-01-21,spx_eod_202001.txt
2020-01-22,2230,2020-01-02,2020-01-22,spx_eod_202001.txt
2020-01-24,3646,2020-01-02,2020-01-24,spx_eod_202001.txt
2020-01-27,2620,2020-01-02,2020-01-27,spx_eod_202001.txt
2020-01-29,2794,2020-01-02,2020-01-29,spx_eod_202001.txt
2020-01-31,4794,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-02-03,2981,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-02-05,2979,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-02-07,4652,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-02-10,2759,2020-01-03,2020-01-31,spx_eod_202001.txt
2020-02-12,2513,2020-01-07,2020-01-31,spx_eod_202001.txt
2020-02-14,4450,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-02-18,1956,2020-01-10,2020-01-31,spx_eod_202001.txt
2020-02-19,1699,2020-01-14,2020-01-31,spx_eod_202001.txt
2020-02-21,6561,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-02-24,1267,2020-01-17,2020-01-31,spx_eod_202001.txt
2020-02-26,1137,2020-01-21,2020-01-31,spx_eod_202001.txt
2020-02-28,4456,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-03-02,751,2020-01-24,2020-01-31,spx_eod_202001.txt
2020-03-04,483,2020-01-28,2020-01-31,spx_eod_202001.txt
2020-03-06,4230,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-03-09,125,2020-01-31,2020-01-31,spx_eod_202001.txt
2020-03-13,3820,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-03-20,6476,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-03-27,2868,2020-01-09,2020-01-31,spx_eod_202001.txt
2020-03-31,5691,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-04-03,1215,2020-01-23,2020-01-31,spx_eod_202001.txt
2020-04-17,6518,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-04-30,2657,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-05-15,5921,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-05-29,2426,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-06-19,2345,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-06-30,4849,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-07-17,833,2020-01-21,2020-01-31,spx_eod_202001.txt
2020-09-18,2300,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-09-30,2076,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-10-16,1974,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-11-20,1974,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-12-18,2661,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-12-31,2080,2020-01-02,2020-01-31,spx_eod_202001.txt
2021-01-15,2133,2020-01-02,2020-01-31,spx_eod_202001.txt
2021-03-19,2112,2020-01-02,2020-01-31,spx_eod_202001.txt
2021-06-18,2217,2020-01-02,2020-01-31,spx_eod_202001.txt
2021-12-17,2595,2020-01-02,2020-01-31,spx_eod_202001.txt
2022-12-16,2160,2020-01-02,2020-01-31,spx_eod_202001.txt
2020-02-03,168,2020-02-03,2020-02-03,spx_eod_202002.txt
2020-02-05,504,2020-02-03,2020-02-05,spx_eod_202002.txt
2020-02-07,1154,2020-02-03,2020-02-07,spx_eod_202002.txt
2020-02-10,1022,2020-02-03,2020-02-10,spx_eod_202002.txt
2020-02-12,1376,2020-02-03,2020-02-12,spx_eod_202002.txt
2020-02-14,2276,2020-02-03,2020-02-14,spx_eod_202002.txt
2020-02-18,1895,2020-02-03,2020-02-18,spx_eod_202002.txt
2020-02-19,2076,2020-02-03,2020-02-19,spx_eod_202002.txt
2020-02-21,4592,2020-02-03,2020-02-21,spx_eod_202002.txt
2020-02-24,2348,2020-02-03,2020-02-24,spx_eod_202002.txt
2020-02-26,2710,2020-02-03,2020-02-26,spx_eod_202002.txt
2020-02-28,4467,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-03-02,3091,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-03-04,3036,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-03-06,4585,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-03-09,2997,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-03-11,2769,2020-02-04,2020-02-28,spx_eod_202002.txt
2020-03-13,4470,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-03-16,2144,2020-02-07,2020-02-28,spx_eod_202002.txt
2020-03-18,1891,2020-02-11,2020-02-28,spx_eod_202002.txt
2020-03-20,6199,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-03-23,1417,2020-02-14,2020-02-28,spx_eod_202002.txt
2020-03-25,1294,2020-02-18,2020-02-28,spx_eod_202002.txt
2020-03-27,4087,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-03-30,891,2020-02-21,2020-02-28,spx_eod_202002.txt
2020-03-31,5438,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-04-01,554,2020-02-25,2020-02-28,spx_eod_202002.txt
2020-04-03,3951,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-04-06,135,2020-02-28,2020-02-28,spx_eod_202002.txt
2020-04-09,3052,2020-02-06,2020-02-28,spx_eod_202002.txt
2020-04-17,6235,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-04-24,2095,2020-02-13,2020-02-28,spx_eod_202002.txt
2020-04-30,4043,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-05-15,5991,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-05-29,2408,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-06-19,3190,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-06-30,4726,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-07-17,1856,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-07-31,2568,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-08-21,482,2020-02-24,2020-02-28,spx_eod_202002.txt
2020-09-18,2123,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-09-30,1928,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-10-16,1845,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-11-20,1845,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-12-18,2457,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-12-31,1915,2020-02-03,2020-02-28,spx_eod_202002.txt
2021-01-15,2006,2020-02-03,2020-02-28,spx_eod_202002.txt
2021-03-19,1989,2020-02-03,2020-02-28,spx_eod_202002.txt
2021-06-18,2079,2020-02-03,2020-02-28,spx_eod_202002.txt
2021-12-17,2421,2020-02-03,2020-02-28,spx_eod_202002.txt
2022-12-16,2045,2020-02-03,2020-02-28,spx_eod_202002.txt
2020-03-02,226,2020-03-02,2020-03-02,spx_eod_202003.txt
2020-03-04,678,2020-03-02,2020-03-04,spx_eod_202003.txt
2020-03-06,1385,2020-03-02,2020-03-06,spx_eod_202003.txt
2020-03-09,1356,2020-03-02,2020-03-09,spx_eod_202003.txt
2020-03-11,1884,2020-03-02,2020-03-11,spx_eod_202003.txt
2020-03-13,2910,2020-03-02,2020-03-13,spx_eod_202003.txt
2020-03-16,2551,2020-03-02,2020-03-16,spx_eod_202003.txt
2020-03-18,3131,2020-03-02,2020-03-18,spx_eod_202003.txt
2020-03-20,5496,2020-03-02,2020-03-20,spx_eod_202003.txt
2020-03-23,3927,2020-03-02,2020-03-23,spx_eod_202003.txt
2020-03-25,4577,2020-03-02,2020-03-25,spx_eod_202003.txt
2020-03-27,6610,2020-03-02,2020-03-27,spx_eod_202003.txt
2020-03-30,5459,2020-03-02,2020-03-30,spx_eod_202003.txt
2020-03-31,7314,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-04-01,5273,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-04-03,7253,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-04-06,4439,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-04-08,3939,2020-03-03,2020-03-31,spx_eod_202003.txt
2020-04-09,6859,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-04-13,3649,2020-03-06,2020-03-31,spx_eod_202003.txt
2020-04-15,2156,2020-03-10,2020-03-31,spx_eod_202003.txt
2020-04-17,8222,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-04-20,1957,2020-03-13,2020-03-31,spx_eod_202003.txt
2020-04-22,581,2020-03-24,2020-03-31,spx_eod_202003.txt
2020-04-24,6565,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-04-27,312,2020-03-27,2020-03-31,spx_eod_202003.txt
2020-04-29,99,2020-03-31,2020-03-31,spx_eod_202003.txt
2020-04-30,6631,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-05-01,4177,2020-03-05,2020-03-31,spx_eod_202003.txt
2020-05-08,2839,2020-03-12,2020-03-31,spx_eod_202003.txt
2020-05-15,8326,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-05-29,5617,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-06-19,8261,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-06-30,7080,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-07-17,2999,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-07-31,4014,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-08-21,2413,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-08-31,3054,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-09-18,2596,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-09-30,2255,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-10-16,2366,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-11-20,2321,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-12-18,2882,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-12-31,2244,2020-03-02,2020-03-31,spx_eod_202003.txt
2021-01-15,2555,2020-03-02,2020-03-31,spx_eod_202003.txt
2021-03-19,2555,2020-03-02,2020-03-31,spx_eod_202003.txt
2021-03-31,525,2020-03-23,2020-03-31,spx_eod_202003.txt
2021-06-18,2561,2020-03-02,2020-03-31,spx_eod_202003.txt
2021-12-17,2838,2020-03-02,2020-03-31,spx_eod_202003.txt
2022-12-16,2572,2020-03-02,2020-03-31,spx_eod_202003.txt
2020-04-01,310,2020-04-01,2020-04-01,spx_eod_202004.txt
2020-04-03,1161,2020-04-01,2020-04-03,spx_eod_202004.txt
2020-04-06,1108,2020-04-01,2020-04-06,spx_eod_202004.txt
2020-04-08,1615,2020-04-01,2020-04-08,spx_eod_202004.txt
2020-04-09,2681,2020-04-01,2020-04-09,spx_eod_202004.txt
2020-04-13,2103,2020-04-01,2020-04-13,spx_eod_202004.txt
2020-04-15,1739,2020-04-01,2020-04-15,spx_eod_202004.txt
2020-04-17,5030,2020-04-01,2020-04-17,spx_eod_202004.txt
2020-04-20,2504,2020-04-01,2020-04-20,spx_eod_202004.txt
2020-04-22,2725,2020-04-01,2020-04-22,spx_eod_202004.txt
2020-04-24,6037,2020-04-01,2020-04-24,spx_eod_202004.txt
2020-04-27,2822,2020-04-01,2020-04-27,spx_eod_202004.txt
2020-04-29,3042,2020-04-01,2020-04-29,spx_eod_202004.txt
2020-04-30,7356,2020-04-01,2020-04-30,spx_eod_202004.txt
2020-05-01,5732,2020-04-01,2020-04-30,spx_eod_202004.txt
2020-05-04,2931,2020-04-03,2020-04-30,spx_eod_202004.txt
2020-05-06,2670,2020-04-07,2020-04-30,spx_eod_202004.txt
2020-05-08,5065,2020-04-01,2020-04-30,spx_eod_202004.txt
2020-05-11,2118,2020-04-09,2020-04-30,spx_eod_202004.txt
2020-05-13,1795,2020-04-14,2020-04-30,spx_eod_202004.txt
